hash	mode	wlhash	stabilized_at	cpu_time_s	max_mem_kib	local	isohash	family	result	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
87078e29f06cb461491342524817903c	sum	863802ca6bf3ab68	19	0.018424	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87089818f1b49d7c25b7a4ee642288fd	sum	7bc4043164b9672d	24	88.0297	182596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870a35fa16bf51d7fdb363ccef56bd22	sum	e8c73428aeb66e4d	4	0.026205	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870bae3c4c58e6c038bec099fd0df211	sum	dd1ee0a1f67dd37c	37	4.50455	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870cdc3b7c5bcb1ea31d679422ad3b79	sum	6db5ee01ff70539d	4	1.58792	16744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870d5e861a51a163a1c73cd5eaf597c4	sum	61e84b87596883e4	3	0.26761	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870e6803515b7d4d1c12c30b549a45c4	sum	508001d6f04cfb27	24	49.6245	154076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
870ebd2501c12dd597ca5fda0d9c1a90	sum	8ae8deef543599cf	22	5.2364	21760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8714f73fc09d00dfa7d9af2e2bc8d59e	sum	80f6e23e77744533	NA	1760.98	1411564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87152c7ac1d570bdbe93df5d7d515166	sum	73dc408b783034c5	24	53.165	148836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8715d8ef8f26ac8cdfc1e466b22ad03c	sum	50d75f9de2c6a75e	22	1.01003	8960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8719efc16593fd2bedafbef0b7acf59e	sum	539a41e9f448cd0e	24	68.3408	185844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
871aeced1a3b09d3e57bd2191324b608	sum	af8e6be7eeb2cc9a	23	23.9261	106388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
871c9014847dc91b8d24b79379a7edc8	sum	b8b991f646f47b72	10	0.100038	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
871e9f2b384d407890165760eb828ece	sum	955cd078874f20da	3	0.042675	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87211b84a522a03577099664764fb654	sum	0e6f7c6a3bd0d566	22	76.9451	238800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872130125c9e14bf8b2908b0931b8089	sum	e76fb695b3b03394	24	41.6717	133252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87247af811908fe3aac7d96e377e86a9	sum	eacd1e01ea77dd65	4	118.859	1138376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8725bd26795128e5c828fbf7576da678	sum	d06565e55c8c9758	24	66.2525	185256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87262846343313aa8de488c4bd7b6683	sum	ea14c992496aed31	8	0.018404	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87299adce23f0c548828035764f38f24	sum	f61aba72b2f8e018	4	0.037399	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872d022f6406e00933b831ffd05e26a0	sum	2cde21aa31d85eb3	23	449.347	1117048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872eecaa7109fe1e31a510c903e9f877	sum	f0bb6d8574fa0b18	38	98.3684	250264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
872efbd4c638e8744ba77207eb2a75b8	sum	7e4c75319cbeab39	24	41.8012	133952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8730dfd80cd419373f90324ed462b132	sum	60e4d5ec3422e44c	4	0.042312	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8733dfd02c923d69720500c9ec8ce36a	sum	cb49f5efcbdc624f	76	553.378	630060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873786afab7757a9f216da0724d91ecd	sum	f8f611ce025fafd4	NA	8168.26	6965580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87397e8ddd07f00fc6943573156d5339	sum	c33192d36364af5a	24	60.6424	158588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873c8e615b1d77c4aaa9d03448c5d931	sum	16cc599ad8619996	24	74.2021	203628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873d6508e29e346897abfa8a3df00b05	sum	b862a99fc46f63b0	44	15.4433	40292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873ecaeab2fa11e8ddc2f403b0c1d22a	sum	49b5b6e1931039c0	36	51.2743	86768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873f525a6d96f7ae70338d6eac7c71f8	sum	9789eb6f9d1d0f0f	6	18.9779	262304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873f744db6fa180cfa3d52dd4371c1fc	sum	aa8bc15e81823776	22	78.9889	237180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8743665d5f0d4755c23faf232adcf782	sum	4553e668b048d1aa	24	62.1272	178472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87436a86ebe05fde8e2785efd204fd35	sum	0b5f6a39d1d018ed	24	47.9927	153796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8745c1bc581082e827f3316856699e92	sum	e3661b74ec4ff17d	28	1.38196	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87494c9d7d01468c75382b79f11c5abe	sum	54c7ec9e6583cada	17	17.9057	95008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
874bdedb23926bd0df8ef574e981fd2f	sum	1c6f6ab6ce82b656	1	0.010867	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
874cdfbf2fb7c1eaaa5cfdd5d5bc3b64	sum	9b06ac11ee247016	74	657.174	691720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87515e169a8ac418aacf8bf9282ec508	sum	b5649541b60c38d2	65	21.6163	27048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8751f8d1570611ba079dfd862b14c514	sum	70c544ebe9aeea18	14	49.2452	240776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8751f9bd5b1511aa81123e4fdfa0dcde	sum	009009ec8ffe9774	24	64.9651	183264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87549e8a2159bdc4792a599bd15051f6	sum	eb54badf82311404	24	55.2959	167856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
875571466196ef4c8748c91f03428861	sum	66ec7e2ddb2e3039	24	43.5644	137148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87585b87351dbd4f774ac81e2a188939	sum	852b62d4e8e0eeb9	12	0.055233	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
875e9afbda8f2f8e4c0d7261b3f882e0	sum	3a75262ecd3993e6	4	0.058356	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8761aab9a9521aeb1a79051a2fffe92a	sum	d7ea0f6519df822d	10	21.7911	167832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8767146fb98e343b60a69b29241774aa	sum	0a590df46cde0d50	4	0.40165	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
876a8442dd1953981de3641223751d32	sum	4e42f2eb875a7e08	NA	876.586	752352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
876a98f86b93befb216d387b2933a5d3	sum	5dc38c0798ca4304	4	0.051889	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
876cfc6522483c89e69fb4d9aaded5a5	sum	fdc6820f21d5796d	24	72.5499	202692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87706e8941079b655e81c4c5b36dd420	sum	49f35caddd7e1aca	10	1.96028	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
877d1b0a193dac2932c1c71d89790c37	sum	4bc19632b82000f6	82	1535.95	1366160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
877f9509b39a93931c6b0e3e53be72ec	sum	f086037a4a3d0098	4	0.056055	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87802e7178cb57d0af68eb3237121c49	sum	5e9a74c506ae34e1	24	35.1025	109648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87806b2465ddf812e76bfd6006202829	sum	6237e3616e832bfe	4	0.074204	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87812ad06d3612ba0d4766c410e9f7f7	sum	b35c2e610c671ca8	1	0.017867	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8782e79bbfc80952bbe93c7c1115b195	sum	f06b0cb0acef4d75	3	0.20025	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878905dc79ef9e93bea4fb635bfcfe3e	sum	8fc3f2a844edb399	4	0.175088	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87894ba21ccd7c8d45a2c55d04bf6f3e	sum	e3e406ce89f1bbca	NA	224.321	206220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878ace82755da60347d6e53a4bab5afc	sum	f3e4b0fecd0e3aac	4	0.06756	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878b1461224cb241aa4b70a51e509725	sum	6a5783c9afc06973	6	2.91221	41804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878bcc11e1e243680f7946bcf428f465	sum	e9e36ec11671ce01	NA	4367.49	3736184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878bd25568ce38d89fc4f4b488e294a6	sum	9ff366ad6ad7ba3e	24	43.8795	141096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878e3a20bc5ece82adf268c206dfecee	sum	abc5f1864e0575c4	6	0.074824	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878f074f37dfcf15181b90aaff9a911c	sum	b0f957eb6f13e16e	6	0.08179	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
878ff60f16954dcaf099bb3abeab64ee	sum	41295935abe76329	5	0.024113	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87937848bda4644f2e436b60fda16578	sum	a8406ff988423f17	60	22.8394	38776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8795d1be207941ec87c3d99d8dd45ace	sum	4264b550e117a243	4	0.051913	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87984cb6cf6f4e92e345369ef9ccd6c2	sum	06c5ef9ab8c11832	4	0.715804	17920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87985c63f8766b65009a52ade62c0914	sum	b74b2fab40321c1a	5	0.046201	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87991a81c1a203f218c9dd05b7d30637	sum	3b730c16680831cd	4	0.049869	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87995c03d5afb2c89fab02d4376f5c85	sum	d10ddd80d9cc1e81	24	64.9322	181384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
879eae3bdaa70f825cb92452a35c3cf4	sum	709954179efc75c7	NA	3289.05	3054028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87a1663f9e45c299ea776f037eacf240	sum	939b162285ea86a0	16	1.48252	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87a22969eb697e7ed7ca566dba2e54d5	sum	b3fdaec2b4f76559	24	53.4838	146916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87a29237a36fa11dc30aacbfd6b41871	sum	92c576d65fe0113b	5	124.119	1107188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87a48c4c194f3714147d7ca2e49bcfc2	sum	761ce001fa552e10	24	33.1661	106908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87a52555b42735b9aff37940b94efbc7	sum	abeef9c9ac8e55aa	24	39.1273	126980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87aafb71edb56d6630958a863f732cc8	sum	e1bf042e834ca81c	20	527.221	2422256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87b586668328ee71f3bb0b71f65b8029	sum	6cc44075a4e14877	NA	5791.19	3930420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87b7b637cfc1b5f8f9814b606559d0e8	sum	5935a51e447d87c5	24	53.1461	166532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87b87bcbe7055bcdd60378b984917d5c	sum	41696257eea3e36a	51	32.2784	42892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87b8d152c28ca4b1c607f64bffaaca0c	sum	8b2c71b7ced00a74	24	48.5592	150360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87bc2ca74b0f055b899ab6b838b6d71b	sum	dc55a9e3c93055b0	18	14.719	80588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87be2548d15856b7e6b24990411ca62e	sum	5d9ed6b1fae9a210	22	54.6509	145056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87c2ffb9f31c11262b5148895406e1cf	sum	908ffeae4dca2565	22	72.4883	194324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87c956a8bb956fad4a7663ac8c4f0334	sum	ec749328fb2c70b5	16	1.10369	11520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87c9eafe98a39a9883ff138ccc5fa4df	sum	ebda84e0b6c37247	4	0.049844	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87cb8ef46d861738b99756b3540358c5	sum	3d8ee9514dbc04bb	24	66.4451	172064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87cc0efe064d62f9e841f1f2b063234e	sum	8678deeb56b17aec	24	50.5541	154048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87cc470325d812eafe6157862786e64e	sum	71949af4d7d0b4eb	36	17.7361	40460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d05ae8cd630cf1bfe2b3761ff8fbb2	sum	974aec3e2ee5041c	24	39.8932	126900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d05ddae2d3799515c7ca003de05842	sum	121265c146415961	13	0.147531	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d08b9b2233029ecb6060bde0e2d192	sum	2c362c65e766b2ba	22	9.53901	33500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d0c31c71d7fdae9041ba8a5b25274a	sum	615c27b0e8a3922b	22	72.3317	221388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d16b850cf8fae3c4c8d5a02f6ec207	sum	2f00d5d950beddf8	24	53.8509	167184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d16f16b1defabb7c770eca646e9f29	sum	7008f6d172613c83	22	68.2899	206096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87d44eba1c8d30f0df464dbc4b44deaa	sum	fdfe431ddd16dfce	12	32.6986	261780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87da6b0f53a940537bc257c15c073cb7	sum	81f09e06626829ad	3	76.4361	849492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87da979b7363a9fdc7f88fa8103cc9aa	sum	c1d5748fe9ed8e0e	8	19.5699	129724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87daaee8aedd931f03bc3577ce787070	sum	00cb01d9325badf6	7	0.282687	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87db8c2334a53d013b188ac643e3a22c	sum	db1dabf5dcc4c538	38	137.276	271188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87dc4209ebe081fd151d217c95db1aaf	sum	90b6bc14ee2dce92	3	0.250656	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87dfcd1c412ac51628988f418966f3a3	sum	481b9135aa630d4e	3	0.133172	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87e4cd324edf1511b8481537d5ef8160	sum	76ddc33e6e5eb42b	6	0.090944	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87e795955bbc4a04fe0c0937f6dd10df	sum	e66c11f578a05d58	4	0.025042	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87e7a6c2b244548a47f7c724d02dd51b	sum	6af9fec8a7fa6f24	2	0.059498	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87e935f794f0397ab10cdecac94ad0ff	sum	1a37b3ad37d61e08	40	8.84237	17920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87ec32f70c5e3a279e636f7f62e70a19	sum	21e671ca41ae0fdb	11	0.099742	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87eca853abf61c48c264658a2daf0ca4	sum	cbb70987d35c4f7d	24	46.8594	116392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87f093067622b91fa9dc0de149c8b92c	sum	d87214762c9bf3b6	NA	533.237	491872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87fb1d1ec01b0daaa17ea6bd1b4af229	sum	6ee1c64d19a46fda	3	0.167055	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87fbe3e1418bd2a7d3c105d4488a3c4b	sum	2e0ca359e6ecb59e	4	0.04218	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87fc190d1ba960bb8a2b248119d7aead	sum	ca60c3a15ec12ee8	4	0.031726	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
87fdc71e32a711b5ab3b16f2e02ff10b	sum	ce6502d42000963f	6	0.076987	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8803405a35475cc495e0796b667985e4	sum	e1946b4562fd5c78	96	375.818	361732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
880d9bf224768bf5ff256472682573c8	sum	193e6ed4fde3e61e	NA	572.554	327304	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8817aa2338add8b4bd90f8c6e937cffb	sum	76c4f84e0ef5ecba	24	49.4844	155264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8818ab5023587612deec5371e9523b61	sum	5bbb03e22cf9d4c8	42	28.7828	44284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
881c26dd93d9b58bec5354163c93dcaa	sum	f67814901e4a3cb4	3	0.297798	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
881fae362a4ad1c5051829e96124a0c5	sum	4049aa54b0fd5280	16	1.04565	10968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88209d6a80915bbfb9213c29206cc32d	sum	5d6d7cb1472bafc2	4	0.023921	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
882120c8bf49526c88887be7f345eb19	sum	9ad3a84ae2ec7bf3	4	0.528497	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
88237c957457996543d4e048d22d5230	sum	788911c42e29e215	9	196.837	1874508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
882482a0622ccdf8f355b6a11d7fbc72	sum	2684e5c10856dc44	22	21.1761	66664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8824d2a60da7c16ab16f53b758670a30	sum	9341bb8fe996d50e	24	55.8909	162088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
