local	hash	isohash	family	result	track	clauses	variables	bytes	cls1	cls2	cls3	cls4	cls5	cls6	cls7	cls8	cls9	cls10p	horn	invhorn	positive	negative
/nfs/share/instances/gbd/cnf/070679b773977c574b9c7b14c7bd923f-50-114810.cnf.xz	070679b773977c574b9c7b14c7bd923f	7fdd8cbd0f239e76182e9cfa5f614cec	station-repacking	unknown	None	623249	27353	9566348	3	621978	1	1	4	3	0	8	3	1248	621981	1271	1271	621978
/nfs/share/instances/gbd/cnf/070837da5e4923b6a5f8c0ba0e6ce0e2-41-100899.cnf.xz	070837da5e4923b6a5f8c0ba0e6ce0e2	c16ef8804a7bb3234d38014db9b14087	station-repacking	unknown	None	449651	22763	6850751	3	448601	1	1	3	1	0	7	1	1033	448604	1050	1050	448601
/nfs/share/instances/gbd/cnf/0708595c44d0a967151517a03927d87d-s2n:s2n_stuffer_read_base64.dimacs.cnf.xz	0708595c44d0a967151517a03927d87d	4460bef9a086c47c63c1b5e564d2c152	software-verification	unsat	None	15983776	3623217	401678762	257907	5057493	10066329	327867	416	121	116	311	238905	34311	8356802	8820993	736443	5850600
/nfs/share/instances/gbd/cnf/0709175593f5f943e5a793e15ae08395-55-129307.cnf.xz	0709175593f5f943e5a793e15ae08395	12e381487ab1fbf7b4d7670a0b58b1a3	station-repacking	unknown	None	722387	29626	11123807	3	721006	1	1	5	2	0	9	5	1355	721009	1381	1381	721006
/nfs/share/instances/gbd/cnf/070e8e1dc84ee670df55e253450b47a4-bench_4080.smt2.cnf.xz	070e8e1dc84ee670df55e253450b47a4	bda74c9731b2bf375f34852a3c8a518e	agile	sat	agile_2017	395528	112263	7455189	35	157440	220634	17419	0	0	0	0	0	0	233582	230214	123450	25932
/nfs/share/instances/gbd/cnf/070fde310eca4ddf6967896052efcb30-at-least-two-smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.xz	070fde310eca4ddf6967896052efcb30	24ac848655ad80b30bffccdbaa39d9d9	at-least-two-sol	unsat	anni_2022	246655	81672	4792662	4	91836	154814	0	0	0	0	0	0	1	186377	108084	38208	44035
/nfs/share/instances/gbd/cnf/0712c7bb6ba573f67604efbf64f37656-x9-12028.sat.sanitized.cnf.xz	0712c7bb6ba573f67604efbf64f37656	a3b0c7d2f952a615a714aa9101f4e16d	hamiltonian	unknown	submissions_2024	5390	600	67222	0	4910	0	110	260	110	0	0	0	0	4910	480	480	4910
/nfs/share/instances/gbd/cnf/071e54205d91b7c174af2ca7f686f09b-55-106094.cnf.xz	071e54205d91b7c174af2ca7f686f09b	d67440e486e55f38304ad25af78cf609	station-repacking	unknown	None	528129	25029	8078651	3	526970	1	1	4	2	0	7	2	1139	526973	1159	1159	526970
/nfs/share/instances/gbd/cnf/072199fed1704b4d1e60b996931c3d6b-49-95959.cnf.xz	072199fed1704b4d1e60b996931c3d6b	807ce2b118a10f6b7e5dfccc89bc273d	station-repacking	unknown	None	420486	21897	6400612	3	419471	1	1	4	2	0	7	1	996	419474	1015	1015	419471
/nfs/share/instances/gbd/cnf/072785fd927ff0fd180ce8b9cc00078f-20180321_140826713_p_cnf_320_1120.cnf.xz	072785fd927ff0fd180ce8b9cc00078f	2a89f174f737fb503c1a99a868e1ca14	hgen	sat	anni_2022	1120	320	16195	0	0	1120	0	0	0	0	0	0	0	554	566	144	149
/nfs/share/instances/gbd/cnf/07284bf15be6d7faa78d4deb46c6b275-55-123069.cnf.xz	07284bf15be6d7faa78d4deb46c6b275	90483fccf4944480426a5f376fa94cad	station-repacking	unknown	None	629451	27562	9663045	3	628167	1	1	5	2	0	9	5	1258	628170	1284	1284	628167
/nfs/share/instances/gbd/cnf/072af700ad0e8957ebbaf2993d850923-55-112740.cnf.xz	072af700ad0e8957ebbaf2993d850923	b494e283863d5d760cac4ce240e5e176	station-repacking	unknown	None	574898	26225	8810064	3	573680	1	1	4	2	0	9	4	1194	573683	1218	1218	573680
/nfs/share/instances/gbd/cnf/072cef48d683bfde42340d0ba84c5b1a-hgen1-v650-s159479219.cnf.xz	072cef48d683bfde42340d0ba84c5b1a	58015acc32d35c57042ea7457201ba6b	hgen	unknown	random_2002	2275	650	34096	0	0	2275	0	0	0	0	0	0	0	1136	1139	284	275
/nfs/share/instances/gbd/cnf/0733ae02d303c907fa2887f9fbb4ff55-okgen-c3900-v600-s2103762530-2103762530.cnf.xz	0733ae02d303c907fa2887f9fbb4ff55	eca22abe4998a1c6b33604ce09b243f9	random	unknown	random_2002	3900	600	58232	0	0	3900	0	0	0	0	0	0	0	1966	1934	485	484
/nfs/share/instances/gbd/cnf/0737a716930b33a5979d86c1eebd835b-60-124223.cnf.xz	0737a716930b33a5979d86c1eebd835b	887437eed7c2646eb144481f1eb8b19e	station-repacking	unknown	None	677907	28637	10432971	3	676574	1	1	4	2	0	8	4	1310	676577	1333	1333	676574
/nfs/share/instances/gbd/cnf/0739014c268a5a12568d0e641f88ad3c-41-112685.cnf.xz	0739014c268a5a12568d0e641f88ad3c	4447e9b25bee52fdd0f507447124f8ab	station-repacking	unknown	None	586429	26488	8997482	3	585200	1	1	4	2	0	8	3	1207	585203	1229	1229	585200
/nfs/share/instances/gbd/cnf/0739de5c877d844ce28f81e00916a884-53-108870.cnf.xz	0739de5c877d844ce28f81e00916a884	0de768a1990c3587d670af81eaf03866	station-repacking	unknown	None	554815	25794	8504786	3	553622	1	1	3	2	0	9	3	1171	553625	1193	1193	553622
/nfs/share/instances/gbd/cnf/073a405fde5b5c7434281729f24d8728-50-102269.cnf.xz	073a405fde5b5c7434281729f24d8728	dfc957d985163c0d36b783008e68521c	station-repacking	unknown	None	466802	23416	7123622	3	465720	1	1	4	3	0	6	1	1063	465723	1082	1082	465720
/nfs/share/instances/gbd/cnf/073c28dfd3204f4c51e03c297ac841c1-mod2c-rand3bip-unsat-120-3.shuffled-as.sat05-2340.cnf.xz	073c28dfd3204f4c51e03c297ac841c1	6304c7bf22d052400ce79c4a06847bf9	tseitin-formulas	unsat	anni_2022	640	160	11024	0	0	0	640	0	0	0	0	0	0	219	217	41	39
/nfs/share/instances/gbd/cnf/0742147dd68e5410c79a8506a7f54a1d-59-113180.cnf.xz	0742147dd68e5410c79a8506a7f54a1d	1920532df9468a9ef33c64d043706df4	station-repacking	unknown	None	572810	26275	8784308	3	571593	1	1	4	2	0	8	1	1197	571596	1217	1217	571593
/nfs/share/instances/gbd/cnf/07434c4f17715737ade130bc6c57cf9d-unif-k4-r9.931-v178-c1768-S829121629825456986.cnf.xz	07434c4f17715737ade130bc6c57cf9d	5730c7e95043f42f1e05c4bbfc6d82d6	uniform-random	unsat	random_2013	1768	178	30948	0	0	0	1768	0	0	0	0	0	0	547	533	118	125
/nfs/share/instances/gbd/cnf/074394da9029d9c82840091246607065-47-122323.cnf.xz	074394da9029d9c82840091246607065	e84b1d795d3158c05119d49ae374ce89	station-repacking	unknown	None	678561	28685	10439505	3	677229	1	1	4	2	0	9	3	1309	677232	1332	1332	677229
/nfs/share/instances/gbd/cnf/0746ab2982f4d8c28f10df0900857dd5-sha1__zeroOut_14__freeIn_18__seed_2.cnf.xz	0746ab2982f4d8c28f10df0900857dd5	7269b6eeaf6cd0531cd2d26e4e3259eb	cryptography	sat	None	478985	13409	18404564	797	90	8800	33330	91088	4080	228000	112800	0	0	79635	75592	380	3110
/nfs/share/instances/gbd/cnf/074dc4fde5af08b45569f981209e8b76-x9-04052.sat.sanitized.cnf.xz	074dc4fde5af08b45569f981209e8b76	2e0d0ce42b298acb82acfcf4a444ad08	hamiltonian	unknown	submissions_2024	1804	200	20936	0	1644	0	44	72	44	0	0	0	0	1644	160	160	1644
/nfs/share/instances/gbd/cnf/074ff9642153695f0fe804049c743f69-58-107586.cnf.xz	074ff9642153695f0fe804049c743f69	6a08e2a1742617fd35ec2ac722805b6e	station-repacking	unknown	None	520373	24803	7966658	3	519225	1	1	3	2	0	8	1	1129	519228	1148	1148	519225
/nfs/share/instances/gbd/cnf/0754e62937ec75e569b8b4122ad77d7d-47-132624.cnf.xz	0754e62937ec75e569b8b4122ad77d7d	92afc5bf091be8f9d728feae7de42994	station-repacking	unknown	None	816734	31624	12611377	3	815258	1	1	5	3	0	10	4	1449	815261	1476	1476	815258
/nfs/share/instances/gbd/cnf/075c4fe7ae4cef57f1a4c00e58142e23-x1.1_64.shuffled-as.sat03-1585.cnf.xz	075c4fe7ae4cef57f1a4c00e58142e23	37580192ed784d020eb185f859d296d0	xor-chain	unsat	anni_2022	506	190	6950	0	2	504	0	0	0	0	0	0	0	270	238	71	55
/nfs/share/instances/gbd/cnf/075ca0a158690a55b7254d9aaee2e103-asconhashv12_opt64_H4_M2-LOD9_m0_2_U19.c.cnf.xz	075ca0a158690a55b7254d9aaee2e103	9018522e33a7249a04e2026a45e55a44	cryptography-ascon	unsat	main_2023	297208	126995	6121814	70	31321	265748	0	0	0	0	0	32	37	100172	212136	3104	75995
/nfs/share/instances/gbd/cnf/075e1eef00500b25ceb5ea4823ccf1b0-3col140_5_1.shuffled.cnf.xz	075e1eef00500b25ceb5ea4823ccf1b0	56521c541de853790295218cb4c2566d	coloring	sat	anni_2022	1196	280	20857	6	140	0	1050	0	0	0	0	0	0	463	430	95	106
/nfs/share/instances/gbd/cnf/076305ce31dd18724a3de91045800acc-26_stack_cas_longest_true-unreach-call.i-cbmc-u2-sc2016.cnf.xz	076305ce31dd18724a3de91045800acc	3642332173de80cf3f5af8b25c57c7d5	software-bmc	sat	anni_2022	35975032	7807714	946774824	171	7781234	28126664	37554	41	72	60	204	1672	27360	15944140	20274720	204223	13620546
/nfs/share/instances/gbd/cnf/07638411f023fe6a4334c53384415f11-unif-k3-r4.267-v10000-c42670-S6678138187305010036.cnf.xz	07638411f023fe6a4334c53384415f11	fac17784ae1f8f3acde7010342bec896	uniform-random	unknown	random_2014	42670	10000	775339	0	0	42670	0	0	0	0	0	0	0	21395	21275	5348	5380
/nfs/share/instances/gbd/cnf/07682e22f82f9257d44b45777ac06168-lksat-n900-m3357-k3-l5-s241765501.used-as.sat04-936.cnf.xz	07682e22f82f9257d44b45777ac06168	481d87c92edc0e7dcf249660373b246c	clustered-random	sat	anni_2022	3357	900	50791	0	0	3357	0	0	0	0	0	0	0	1692	1665	401	426
/nfs/share/instances/gbd/cnf/076955ba5ecdc2feb4587a8abdbe334b-41-109881.cnf.xz	076955ba5ecdc2feb4587a8abdbe334b	0a9157e1e4dcc2335e5dc2a48baec7ef	station-repacking	unknown	None	558545	25742	8558088	3	557353	1	1	3	2	0	8	3	1171	557356	1192	1192	557353
/nfs/share/instances/gbd/cnf/076ab0a078db7377f3e7cfd6c2aab988-42-125241.cnf.xz	076ab0a078db7377f3e7cfd6c2aab988	4c0175e4883dd2bb1d194ff322f69043	station-repacking	unknown	None	702355	29276	10815625	3	700992	1	1	4	2	0	9	4	1339	700995	1363	1363	700992
/nfs/share/instances/gbd/cnf/076d4d6f83306ee69c35e3c99e30d8f8-x2_16.shuffled.cnf.xz	076d4d6f83306ee69c35e3c99e30d8f8	077ef3fed8a1d854332a00474ed3a007	xor-chain	unsat	anni_2022	122	46	1432	0	2	120	0	0	0	0	0	0	0	63	59	17	15
/nfs/share/instances/gbd/cnf/076d84ee418eb4192d427e34d8829b93-bench_688.smt2.cnf.xz	076d84ee418eb4192d427e34d8829b93	f1e7b67032df4f5985e94a2a01e5ac7c	agile	sat	agile_2016	112495	32084	2053170	513	36625	71972	3287	0	3	89	2	0	4	62387	67965	28230	10317
/nfs/share/instances/gbd/cnf/076fba8945d3a54a06f326474477077d-mrpp_6x6#12_9.cnf.xz	076fba8945d3a54a06f326474477077d	d7f6d8202a409e01e7bb4e66dfd5ac05	planning	sat	anni_2022	28950	4412	477039	280	13248	9664	4966	792	0	0	0	0	0	24846	4553	324	11775
/nfs/share/instances/gbd/cnf/077942bcf7e284fd504ab832e1fa92b3-bench_11602.smt2.cnf.xz	077942bcf7e284fd504ab832e1fa92b3	d7dfbb7ae2ef33eb37477cb565aef60a	agile	sat	agile_2017	4465397	1234401	101629950	1566	1131917	3259904	71935	0	0	0	57	0	18	1973733	3131390	664474	660802
/nfs/share/instances/gbd/cnf/0779cddacfa34241cdf579cb2370ab8e-instance_n8_i9_pp_ci_ce.cnf.xz	0779cddacfa34241cdf579cb2370ab8e	a4fc13ecdbedf667b3760cd4b29ed49c	parity-games	sat	anni_2022	289842	24336	6330681	0	49577	140712	76848	17640	0	584	4041	432	8	231094	57190	1700	76991
/nfs/share/instances/gbd/cnf/0779ed19ae69bf464cce003d1a573246-008.cnf.xz	0779ed19ae69bf464cce003d1a573246	8e8a4abc379685882b8d63097aa3d63a	cryptography	sat	anni_2022	126548	4128	4687962	416	32	4612	7536	19110	1122	62700	31020	0	0	22010	19417	220	569
/nfs/share/instances/gbd/cnf/077a1a0ffd35b0166ac094b64b7de50e-unif-k5-r17.6-v250000-c4400000-S6187989636849774117.cnf.xz	077a1a0ffd35b0166ac094b64b7de50e	54f58d1be28b1822431ed633389a5c14	uniform-random	sat	random_2016	4400000	250000	164018561	0	0	0	0	4400000	0	0	0	0	0	824702	826526	138182	137608
/nfs/share/instances/gbd/cnf/077a92393c59108b44554b67217c8d7a-41-118818.cnf.xz	077a92393c59108b44554b67217c8d7a	04521b5c97280700ff3929d14b4d4234	station-repacking	unknown	None	679362	28641	10453741	3	678031	1	1	4	2	0	8	4	1308	678034	1331	1331	678031
/nfs/share/instances/gbd/cnf/07851afab30a10e44c8c3a2ae7806177-connm-ue-csp-sat-n1200-d0.00-s1415961664.shuffled-as.sat05-529.cnf.xz	07851afab30a10e44c8c3a2ae7806177	17ed4513559e29334bc12f03bc6116ed	generic-csp	unknown	anni_2022	14892	1200	235220	0	0	14592	300	0	0	0	0	0	0	7339	7419	1793	1727
/nfs/share/instances/gbd/cnf/0785d79729317f6ff8323ee9b0cf27b5-289-unsat-21x33.cnf.xz	0785d79729317f6ff8323ee9b0cf27b5	a1f06a7bb697d294fdaf6128f884efcb	mosoi-289	unknown	crafted_2011	448370	2772	10889476	0	4158	0	444212	0	0	0	0	0	0	447678	692	692	447678
/nfs/share/instances/gbd/cnf/07896fe3639c24cd24bb032ae19199cc-60-128255.cnf.xz	07896fe3639c24cd24bb032ae19199cc	19ed5d498bfcad72e6082aa8360ccc68	station-repacking	unknown	None	734556	29865	11323630	3	733165	1	1	4	2	0	8	4	1368	733168	1391	1391	733165
/nfs/share/instances/gbd/cnf/078f045706cfda160cbe9d1f042df57a-50-109094.cnf.xz	078f045706cfda160cbe9d1f042df57a	29c1af58f231dcdd86b8aca89cd7874f	station-repacking	unknown	None	563097	25963	8625545	3	561894	1	1	5	3	0	8	1	1181	561897	1203	1203	561894
/nfs/share/instances/gbd/cnf/079052907b863d58dae49e3bf9a89ef3-43-116400.cnf.xz	079052907b863d58dae49e3bf9a89ef3	5b04abb5941278de8c95be1b29d25f74	station-repacking	unknown	None	578592	26457	8874666	3	577365	1	1	4	2	0	9	3	1204	577368	1227	1227	577365
/nfs/share/instances/gbd/cnf/0793e9607e3293c505b0fa62cbb4258d-unif-r5.5-v700-c3850-01-S2070935521.shuffled-as.sat03-1165.cnf.xz	0793e9607e3293c505b0fa62cbb4258d	ea5ec2bcba0a1ac8033151e42cc9cab0	uniform-random	unknown	random_2003	3850	700	57745	0	0	3850	0	0	0	0	0	0	0	1865	1985	495	460
/nfs/share/instances/gbd/cnf/0798737b490f0acf01738b9a45f0f2ab-52-138394.cnf.xz	0798737b490f0acf01738b9a45f0f2ab	79f7c41c2997077df9844e82d2249926	station-repacking	unknown	None	1073271	36614	16639733	3	1071569	1	1	6	3	0	9	5	1674	1071572	1702	1702	1071569
/nfs/share/instances/gbd/cnf/07989235cf5ccffe2feed68ae979364a-51-94309.cnf.xz	07989235cf5ccffe2feed68ae979364a	4b72be0c1dfe0c823a327bd488363d25	station-repacking	unknown	None	397005	21222	6037348	3	396023	1	1	3	2	0	7	2	963	396026	982	982	396023
/nfs/share/instances/gbd/cnf/079b400eede86df1f1ffd6a3c303278b-hypercube5.shuffled-as.sat03-1435.cnf.xz	079b400eede86df1f1ffd6a3c303278b	b4284af2bd7ecedaaa5404c110a60dba	graph-based	unsat	anni_2022	512	80	9632	0	0	0	0	512	0	0	0	0	0	92	100	15	17
/nfs/share/instances/gbd/cnf/079b877e6d9da81bd36fc7bf8a812aa2-7cnf20_90000_90000_10.shuffled.cnf.xz	079b877e6d9da81bd36fc7bf8a812aa2	f4b07ec461e62fa7516d2836f13f08b6	random	unknown	random_2002	1549	20	35124	0	0	0	0	0	0	1549	0	0	0	91	95	10	10
/nfs/share/instances/gbd/cnf/079eca299ac6b96fc9c52995fcbf24a1-52-136603.cnf.xz	079eca299ac6b96fc9c52995fcbf24a1	5ce30e52f92ff275112beda4f8ba34d3	station-repacking	unknown	None	911141	33374	14087349	3	909587	1	1	4	3	0	9	4	1529	909590	1554	1554	909587
/nfs/share/instances/gbd/cnf/079fec8d04a6ee936227ea90ea0903bf-tseitingrid6x175_shuffled.cnf.xz	079fec8d04a6ee936227ea90ea0903bf	8db7c11e36470ece0bd200ccf4774c8f	tseitin-formulas	unsat	anni_2022	8400	2100	183824	0	0	0	8400	0	0	0	0	0	0	2631	2631	523	523
/nfs/share/instances/gbd/cnf/07a160f359fe4e472773551d69816e83-toughsat_22bits_1.cnf.xz	07a160f359fe4e472773551d69816e83	8153a0fd4e82cd1ad6ea83d3d1e1fef6	prime-factoring	unknown	main_2019	16685	600	534714	3	107	586	1139	2573	2163	2451	2809	2700	2154	1697	2099	138	191
/nfs/share/instances/gbd/cnf/07a27fe792de37e758e3351f270324c2-45-114230.cnf.xz	07a27fe792de37e758e3351f270324c2	66368b8bbfa254131692d2d5bb2ead41	station-repacking	unknown	None	640237	27761	9835124	3	638948	1	1	3	2	0	9	3	1267	638951	1289	1289	638948
/nfs/share/instances/gbd/cnf/07a39b7677af6e435341c115ad5772ce-53-123224.cnf.xz	07a39b7677af6e435341c115ad5772ce	0d663df1591ea8a679a0ae95b5b4bf65	station-repacking	unknown	None	721408	29595	11113326	3	720030	1	1	4	2	0	9	4	1354	720033	1378	1378	720030
/nfs/share/instances/gbd/cnf/07aa35ddde44c01733038e5013b5a6ef-intel047_Iter77.cnf.xz	07aa35ddde44c01733038e5013b5a6ef	d3c9faa9116bb383c735dd463e87a951	hardware-model-checking	unsat	submissions_2022	461235	145104	9563008	230	206206	190453	28827	35519	0	0	0	0	0	304694	258296	32417	87948
/nfs/share/instances/gbd/cnf/07ab9b6d4190543591cbb0824588d392-ITC2021_Test3.xml.cnf.xz	07ab9b6d4190543591cbb0824588d392	dc00f49199b2895f0d6749d992fb5ea2	scheduling	sat	submissions_2022	34846	13515	540121	177	19979	13658	942	0	0	0	0	0	90	34547	17146	290	3286
/nfs/share/instances/gbd/cnf/07ac31424ed38f27d6b93195358e3968-bench_10100.smt2.cnf.xz	07ac31424ed38f27d6b93195358e3968	0d8d7a7988de72b2aa4676e52962492f	agile	unsat	agile_2016	16081	4664	247876	34	6611	8753	673	0	0	1	9	0	0	8340	10443	4733	1729
/nfs/share/instances/gbd/cnf/07aeafc4ee93bb832fa134d4f5971cf6-bench_1616.smt2.cnf.xz	07aeafc4ee93bb832fa134d4f5971cf6	25dccff1c82a3ff9573496c4cd907f73	agile	sat	agile_2016	87776	25148	1583515	488	27567	57393	2271	0	0	51	4	0	2	46843	54902	20269	9173
/nfs/share/instances/gbd/cnf/07b22dd6ccdd07fa12548656c4ea97a6-unif2p-p0.9-v630-c2280-S1804595013-08-SAT.cnf.xz	07b22dd6ccdd07fa12548656c4ea97a6	ecb8d62d67adb8c715ea24e57f37967a	uniform-random	unknown	random_2007	2280	630	33120	0	228	2052	0	0	0	0	0	0	0	1214	1190	286	316
/nfs/share/instances/gbd/cnf/07b46ab6d0c938fee77651dc4b63e1d6-48-121408.cnf.xz	07b46ab6d0c938fee77651dc4b63e1d6	cc32b23dec3ec8f1364fbb70dfe8fdc5	station-repacking	unknown	None	691867	29113	10655855	3	690511	1	1	3	2	0	10	3	1333	690514	1356	1356	690511
/nfs/share/instances/gbd/cnf/07b476c83150d3cb7e08f5d045e255ab-marg5x5.shuffled-as.sat03-1455.cnf.xz	07b476c83150d3cb7e08f5d045e255ab	c066a9e23f505af520763e48cf89f71d	tseitin-formulas	unsat	anni_2022	512	105	8932	0	0	32	192	288	0	0	0	0	0	130	130	25	25
/nfs/share/instances/gbd/cnf/07b48aebb6cc968704afb001b7a50d8d-157.smt2.cnf.xz	07b48aebb6cc968704afb001b7a50d8d	2952dd0bfd1543481fac43fd1486840c	bitvector	sat	None	1246840	394402	24459384	72	658792	587976	0	0	0	0	0	0	0	898143	624408	181489	400966
/nfs/share/instances/gbd/cnf/07b55eb389b521faf2ea347a14b68938-50-121447.cnf.xz	07b55eb389b521faf2ea347a14b68938	d7dc6d909f15e7cb55cadf810e9be000	station-repacking	unknown	None	739219	30113	11396613	3	737816	1	1	4	3	0	8	4	1379	737819	1403	1403	737816
/nfs/share/instances/gbd/cnf/07b6f34060b07d837482bfc3f238b252-hgen2-v350-s1198920705.cnf.xz	07b6f34060b07d837482bfc3f238b252	098603d5bb80462c7a2493a6892012ee	hgen	unknown	random_2002	1225	350	17822	0	0	1225	0	0	0	0	0	0	0	597	628	150	167
/nfs/share/instances/gbd/cnf/07b7859003d84402cbb1ebdc37655d55-6s186_Iter20.cnf.xz	07b7859003d84402cbb1ebdc37655d55	5c9b1212413a65505b506f67f6b74a9f	hardware-model-checking	unsat	main_2022	44599	12921	783810	45	15008	24985	4202	359	0	0	0	0	0	27818	26150	2096	5673
/nfs/share/instances/gbd/cnf/07b8a0ca2372125b645a2fa257367ea9-fdmus_b17_1416.cnf.xz	07b8a0ca2372125b645a2fa257367ea9	9664efad20ab9bff02b23400a310a5f3	fdmus	unsat	None	18078	6381	260686	6	12330	5742	0	0	0	0	0	0	0	14748	10959	1381	4706
/nfs/share/instances/gbd/cnf/07b9e86b020a209bd76474c4db8ab14d-unif-k6-r43.37-v150-c6506-S2217571361402028131.cnf.xz	07b9e86b020a209bd76474c4db8ab14d	aef93b0df232e10adbf5a48a607cebfa	uniform-random	unknown	random_2014	6506	150	159773	0	0	0	0	0	6506	0	0	0	0	668	719	105	106
/nfs/share/instances/gbd/cnf/07b9f32381ed1420def289ad69994262-x9-07047.sat.sanitized.cnf.xz	07b9f32381ed1420def289ad69994262	89885cc216327ff2c178b8e79f0b3139	hamiltonian	unknown	submissions_2024	3153	350	38328	0	2873	0	73	134	73	0	0	0	0	2873	280	280	2873
/nfs/share/instances/gbd/cnf/07ba380599457b2942af3b7cbb304c7b-bench_2980.smt2.cnf.xz	07ba380599457b2942af3b7cbb304c7b	d28788e1edb49f0557070bdf84d91837	agile	sat	agile_2016	99692	28489	1810274	506	31932	64412	2753	0	2	80	4	0	3	54365	61174	24102	9704
/nfs/share/instances/gbd/cnf/07bbbb292324c8d8baeb232e144349fa-rand_net40-60-1.shuffled.cnf.xz	07bbbb292324c8d8baeb232e144349fa	291fe916012722d1d4789ac3cda6fb78	miter	unsat	anni_2022	14321	4800	205470	0	9440	4880	0	0	0	0	0	0	1	9547	9498	2891	3069
/nfs/share/instances/gbd/cnf/07c0800f4df07db586a51cd724332a65-60-119606.cnf.xz	07c0800f4df07db586a51cd724332a65	798651a601983d212b887d143cd44713	station-repacking	unknown	None	613262	27156	9417385	3	612001	1	1	3	2	0	8	3	1240	612004	1261	1261	612001
/nfs/share/instances/gbd/cnf/07c3cce524e2b85d8315ac4397ef08c4-puzzle47_sat.cnf.xz	07c3cce524e2b85d8315ac4397ef08c4	c60c852f5f0e051895a70100c72a0580	sliding-puzzle	sat	anni_2022	134861	35961	2680057	1	33322	96068	0	0	5444	0	0	0	26	110099	55384	24019	2226
/nfs/share/instances/gbd/cnf/07c50b89d97a55b6e1629999a445a2ba-ctl_4201_555_unsat_pre.cnf.xz	07c50b89d97a55b6e1629999a445a2ba	26105d9e99f52f49205db29a7b30fe8a	scheduling	unsat	anni_2022	141683	14756	2936560	0	28329	31154	82200	0	0	0	0	0	0	40414	40410	3492	3496
/nfs/share/instances/gbd/cnf/07c7baadfffe4f343b14dc65a7e62f75-44-128812.cnf.xz	07c7baadfffe4f343b14dc65a7e62f75	ec51f095e47849351f17b9b3cfb0b779	station-repacking	unknown	None	814221	31605	12572213	3	812750	1	1	5	2	0	9	2	1448	812753	1471	1471	812750
/nfs/share/instances/gbd/cnf/07cb45c60089b9008bf3118591a99bf9-hidden-k3-s0-r5-n700-03-S1609878926.shuffled-as.sat05-487.cnf.xz	07cb45c60089b9008bf3118591a99bf9	bbef831a1c2af7947078ea10c9b56b82	random-hiddenmodel	unknown	anni_2022	3500	700	52501	0	0	3500	0	0	0	0	0	0	0	1735	1765	478	446
/nfs/share/instances/gbd/cnf/07cea7a64248a60d509368d09d3057c2-pj2013_k9.cnf.xz	07cea7a64248a60d509368d09d3057c2	c63ab9077173b05903e573572e1a966b	hardware-model-checking	unsat	main_2025	2037492	783192	38952324	2	1358328	679162	0	0	0	0	0	0	0	1514854	1174307	184021	706661
/nfs/share/instances/gbd/cnf/07d0f56eb2e603bebdcad7b76235e225-91.smt2.cnf.xz	07d0f56eb2e603bebdcad7b76235e225	0fefd1e9439cc50980a499db355fd49f	bitvector	unsat	None	311276	98269	5501589	48	161768	149460	0	0	0	0	0	0	0	223031	156771	44320	98323
/nfs/share/instances/gbd/cnf/07d2092780df7b212645ddf99edf6e13-48-132467.cnf.xz	07d2092780df7b212645ddf99edf6e13	de14164de71f16a2a0862e77e1d79723	station-repacking	unknown	None	813464	31676	12560078	3	811986	1	1	3	2	0	10	4	1454	811989	1478	1478	811986
/nfs/share/instances/gbd/cnf/07d20a83feca9295e862a7d583da5971-UTI-20-10t1.cnf.xz	07d20a83feca9295e862a7d583da5971	04ae6af8737c7b07a3b2416c81a42782	diagnosis	sat	anni_2022	1278025	238008	24728666	13421	902104	302000	6720	26880	6740	13440	0	0	6720	1043015	820975	6928	342793
/nfs/share/instances/gbd/cnf/07d3686b96c09ba65403b55f06c8d36b-okgen-c2025-v450-s35766214-35766214.cnf.xz	07d3686b96c09ba65403b55f06c8d36b	89e30bdcc6aefd7c372de0a5724e5cdc	random	unknown	random_2002	2025	450	29963	0	0	2025	0	0	0	0	0	0	0	1031	994	241	254
/nfs/share/instances/gbd/cnf/07d4876685a00c116054d146cb363bb5-x9-11026.sat.sanitized.cnf.xz	07d4876685a00c116054d146cb363bb5	cb372774d5c56ac9dc9975d611f633a2	hamiltonian	unknown	submissions_2024	4947	550	61479	0	4507	0	107	226	107	0	0	0	0	4507	440	440	4507
/nfs/share/instances/gbd/cnf/07d889e8690331078d965dd852626e84-58-127580.cnf.xz	07d889e8690331078d965dd852626e84	1106bcd0f88ccb9edb6ec68fce4941fb	station-repacking	unknown	None	713422	29478	10994759	3	712050	1	1	3	2	0	9	4	1349	712053	1372	1372	712050
/nfs/share/instances/gbd/cnf/07d92f7130beefd10e6100908a6b0fa1-51-130161.cnf.xz	07d92f7130beefd10e6100908a6b0fa1	75cbcdc40ab22600ace91503a394ffb5	station-repacking	unknown	None	692919	28998	10668161	3	691569	1	1	4	2	0	10	4	1325	691572	1350	1350	691569
/nfs/share/instances/gbd/cnf/07d99afd1451385b8f59705370617b80-x9-03052.sat.sanitized.cnf.xz	07d99afd1451385b8f59705370617b80	47d9af65afe546140bebc0276612ee4d	hamiltonian	unknown	submissions_2024	1346	150	15087	0	1226	0	26	68	26	0	0	0	0	1226	120	120	1226
